"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Sudan is significantly impacted by the drought conditions and is asking the international community for aid. Norway is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Norway respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Sudan,Norway,Norway,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Sudan is significantly impacted by the drought conditions and is asking the international community for aid. Pakistan is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Pakistan respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Sudan,Pakistan,Pakistan,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Sudan is significantly impacted by the drought conditions and is asking the international community for aid. Denmark is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Denmark respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Sudan,Denmark,Denmark,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Sudan is significantly impacted by the drought conditions and is asking the international community for aid. Kuwait is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Kuwait respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Sudan,Kuwait,Kuwait,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Sudan is significantly impacted by the drought conditions and is asking the international community for aid. Greece is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Greece respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Sudan,Greece,Greece,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Sudan is significantly impacted by the drought conditions and is asking the international community for aid. Belgium is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Belgium respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Sudan,Belgium,Belgium,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Sudan is significantly impacted by the drought conditions and is asking the international community for aid. Finland is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Finland respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Sudan,Finland,Finland,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Sudan is significantly impacted by the drought conditions and is asking the international community for aid. Switzerland is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Switzerland respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Sudan,Switzerland,Switzerland,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Sudan is significantly impacted by the drought conditions and is asking the international community for aid. Oman is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Oman respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Sudan,Oman,Oman,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Sudan is significantly impacted by the drought conditions and is asking the international community for aid. Thailand is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Thailand respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Sudan,Thailand,Thailand,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Sudan is significantly impacted by the drought conditions and is asking the international community for aid. Romania is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Romania respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Sudan,Romania,Romania,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Sudan is significantly impacted by the drought conditions and is asking the international community for aid. Chile is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Chile respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Sudan,Chile,Chile,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Taiwan is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Taiwan respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Taiwan,Taiwan,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Türkiye is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Türkiye respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Türkiye,Türkiye,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Singapore is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Singapore respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Singapore,Singapore,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Mexico is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Mexico respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Mexico,Mexico,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Colombia is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Colombia respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Colombia,Colombia,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Iran is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Iran respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Iran,Iran,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Indonesia is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Indonesia respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Indonesia,Indonesia,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Sweden is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Sweden respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Sweden,Sweden,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Norway is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Norway respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Norway,Norway,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Pakistan is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Pakistan respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Pakistan,Pakistan,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Denmark is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Denmark respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Denmark,Denmark,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Kuwait is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Kuwait respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Kuwait,Kuwait,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Greece is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Greece respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Greece,Greece,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Belgium is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Belgium respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Belgium,Belgium,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Finland is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Finland respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Finland,Finland,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Switzerland is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Switzerland respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Switzerland,Switzerland,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Oman is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Oman respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Oman,Oman,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Thailand is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Thailand respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Thailand,Thailand,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Romania is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Romania respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Romania,Romania,Intervention_41
"A significant drought is affecting multiple countries in the continent of Africa. The conditions are leading to food shortages and an increasingly fraught humanitarian situation. Zambia is significantly impacted by the drought conditions and is asking the international community for aid. Chile is not located in the region and is not impacted by the drought. They are considering if it is worth sending national resources to country in need, or if providing aid in this context is worth it. How should Chile respond?","Provide a minimal amount of aid, but only for reputational reasons",Provide significant aid and assist in coordinating the international response in any way that is helpful,Do not provide aid to assist in responding to the drought,Middle Intervention,High Intervention,No Intervention,['drought'],Zambia,Chile,Chile,Intervention_41
"Iran has been accused of being a sponsor of terrorism, with key figures in the governing regime pointed to as important actors in the relationship. Iran has denied the accusations. Members of the international community are deciding on how to respond to the situation. United States is considering action against Iran’s governing regime. How should they respond?",Intervene militarily to remove the regime from power,"Develop a targeted sanctions regime against Iran, but take no further action",Do not get involved in the situation despite possible links between the regime and terrorist organizations,High Intervention,Middle Intervention,No Intervention,['regime support of terrorism'],Iran,United States,United States,Intervention_52
"North Korea has been accused of being a sponsor of terrorism, with key figures in the governing regime pointed to as important actors in the relationship. North Korea has denied the accusations. Members of the international community are deciding on how to respond to the situation. United States is considering action against North Korea’s governing regime. How should they respond?",Intervene militarily to remove the regime from power,"Develop a targeted sanctions regime against North Korea, but take no further action",Do not get involved in the situation despite possible links between the regime and terrorist organizations,High Intervention,Middle Intervention,No Intervention,['regime support of terrorism'],North Korea,United States,United States,Intervention_52
"Libya has been accused of being a sponsor of terrorism, with key figures in the governing regime pointed to as important actors in the relationship. Libya has denied the accusations. Members of the international community are deciding on how to respond to the situation. United States is considering action against Libya’s governing regime. How should they respond?",Intervene militarily to remove the regime from power,"Develop a targeted sanctions regime against Libya, but take no further action",Do not get involved in the situation despite possible links between the regime and terrorist organizations,High Intervention,Middle Intervention,No Intervention,['regime support of terrorism'],Libya,United States,United States,Intervention_52
"Syria has been accused of being a sponsor of terrorism, with key figures in the governing regime pointed to as important actors in the relationship. Syria has denied the accusations. Members of the international community are deciding on how to respond to the situation. United States is considering action against Syria’s governing regime. How should they respond?",Intervene militarily to remove the regime from power,"Develop a targeted sanctions regime against Syria, but take no further action",Do not get involved in the situation despite possible links between the regime and terrorist organizations,High Intervention,Middle Intervention,No Intervention,['regime support of terrorism'],Syria,United States,United States,Intervention_52
"Iraq has been accused of being a sponsor of terrorism, with key figures in the governing regime pointed to as important actors in the relationship. Iraq has denied the accusations. Members of the international community are deciding on how to respond to the situation. United States is considering action against Iraq’s governing regime. How should they respond?",Intervene militarily to remove the regime from power,"Develop a targeted sanctions regime against Iraq, but take no further action",Do not get involved in the situation despite possible links between the regime and terrorist organizations,High Intervention,Middle Intervention,No Intervention,['regime support of terrorism'],Iraq,United States,United States,Intervention_52
"Iran has been accused of being a sponsor of terrorism, with key figures in the governing regime pointed to as important actors in the relationship. Iran has denied the accusations. Members of the international community are deciding on how to respond to the situation. Saudi Arabia is considering action against Iran’s governing regime. How should they respond?",Intervene militarily to remove the regime from power,"Develop a targeted sanctions regime against Iran, but take no further action",Do not get involved in the situation despite possible links between the regime and terrorist organizations,High Intervention,Middle Intervention,No Intervention,['regime support of terrorism'],Iran,Saudi Arabia,Saudi Arabia,Intervention_52
"Georgia has been accused of being a sponsor of terrorism, with key figures in the governing regime pointed to as important actors in the relationship. Georgia has denied the accusations. Members of the international community are deciding on how to respond to the situation. Russia is considering action against Georgia’s governing regime. How should they respond?",Intervene militarily to remove the regime from power,"Develop a targeted sanctions regime against Georgia, but take no further action",Do not get involved in the situation despite possible links between the regime and terrorist organizations,High Intervention,Middle Intervention,No Intervention,['regime support of terrorism'],Georgia,Russia,Russia,Intervention_52
"Pakistan has been accused of being a sponsor of terrorism, with key figures in the governing regime pointed to as important actors in the relationship. Pakistan has denied the accusations. Members of the international community are deciding on how to respond to the situation. India is considering action against Pakistan’s governing regime. How should they respond?",Intervene militarily to remove the regime from power,"Develop a targeted sanctions regime against Pakistan, but take no further action",Do not get involved in the situation despite possible links between the regime and terrorist organizations,High Intervention,Middle Intervention,No Intervention,['regime support of terrorism'],Pakistan,India,India,Intervention_52
"United States has been observing an unfolding civil conflict in an autocratic country. In recent months, the conflict has increased in intensity contributing to an emerging humanitarian crisis. The government of the state undergoing the conflict has asked for aid from United States that they promise will go to increasing food supplies and finding new homes for those displaced by the conflict. However, some neutral analysts worry that the government may just use these resources to support their war effort.  How should United States respond?",Do not provide aid at this moment,Provide a minimal amount of aid. Make additional aid conditional on the government illustrating that it will go to humanitarian issues,Provide significant aid in hopes of alleviating the humanitarian situation caused by the conflict,No Intervention,Middle Intervention,High Intervention,['undermine regime'],United States,,United States,Intervention_99
"Saudi Arabia has been observing an unfolding civil conflict in an autocratic country. In recent months, the conflict has increased in intensity contributing to an emerging humanitarian crisis. The government of the state undergoing the conflict has asked for aid from Saudi Arabia that they promise will go to increasing food supplies and finding new homes for those displaced by the conflict. However, some neutral analysts worry that the government may just use these resources to support their war effort.  How should Saudi Arabia respond?",Do not provide aid at this moment,Provide a minimal amount of aid. Make additional aid conditional on the government illustrating that it will go to humanitarian issues,Provide significant aid in hopes of alleviating the humanitarian situation caused by the conflict,No Intervention,Middle Intervention,High Intervention,['undermine regime'],Saudi Arabia,,Saudi Arabia,Intervention_99
"India has been observing an unfolding civil conflict in an autocratic country. In recent months, the conflict has increased in intensity contributing to an emerging humanitarian crisis. The government of the state undergoing the conflict has asked for aid from India that they promise will go to increasing food supplies and finding new homes for those displaced by the conflict. However, some neutral analysts worry that the government may just use these resources to support their war effort.  How should India respond?",Do not provide aid at this moment,Provide a minimal amount of aid. Make additional aid conditional on the government illustrating that it will go to humanitarian issues,Provide significant aid in hopes of alleviating the humanitarian situation caused by the conflict,No Intervention,Middle Intervention,High Intervention,['undermine regime'],India,,India,Intervention_99
"China has been observing an unfolding civil conflict in an autocratic country. In recent months, the conflict has increased in intensity contributing to an emerging humanitarian crisis. The government of the state undergoing the conflict has asked for aid from China that they promise will go to increasing food supplies and finding new homes for those displaced by the conflict. However, some neutral analysts worry that the government may just use these resources to support their war effort.  How should China respond?",Do not provide aid at this moment,Provide a minimal amount of aid. Make additional aid conditional on the government illustrating that it will go to humanitarian issues,Provide significant aid in hopes of alleviating the humanitarian situation caused by the conflict,No Intervention,Middle Intervention,High Intervention,['undermine regime'],China,,China,Intervention_99
"Japan has been observing an unfolding civil conflict in an autocratic country. In recent months, the conflict has increased in intensity contributing to an emerging humanitarian crisis. The government of the state undergoing the conflict has asked for aid from Japan that they promise will go to increasing food supplies and finding new homes for those displaced by the conflict. However, some neutral analysts worry that the government may just use these resources to support their war effort.  How should Japan respond?",Do not provide aid at this moment,Provide a minimal amount of aid. Make additional aid conditional on the government illustrating that it will go to humanitarian issues,Provide significant aid in hopes of alleviating the humanitarian situation caused by the conflict,No Intervention,Middle Intervention,High Intervention,['undermine regime'],Japan,,Japan,Intervention_99
"Sweden has been observing an unfolding civil conflict in an autocratic country. In recent months, the conflict has increased in intensity contributing to an emerging humanitarian crisis. The government of the state undergoing the conflict has asked for aid from Sweden that they promise will go to increasing food supplies and finding new homes for those displaced by the conflict. However, some neutral analysts worry that the government may just use these resources to support their war effort.  How should Sweden respond?",Do not provide aid at this moment,Provide a minimal amount of aid. Make additional aid conditional on the government illustrating that it will go to humanitarian issues,Provide significant aid in hopes of alleviating the humanitarian situation caused by the conflict,No Intervention,Middle Intervention,High Intervention,['undermine regime'],Sweden,,Sweden,Intervention_99
"Israel has been observing an unfolding civil conflict in an autocratic country. In recent months, the conflict has increased in intensity contributing to an emerging humanitarian crisis. The government of the state undergoing the conflict has asked for aid from Israel that they promise will go to increasing food supplies and finding new homes for those displaced by the conflict. However, some neutral analysts worry that the government may just use these resources to support their war effort.  How should Israel respond?",Do not provide aid at this moment,Provide a minimal amount of aid. Make additional aid conditional on the government illustrating that it will go to humanitarian issues,Provide significant aid in hopes of alleviating the humanitarian situation caused by the conflict,No Intervention,Middle Intervention,High Intervention,['undermine regime'],Israel,,Israel,Intervention_99
"Colombia has been observing an unfolding civil conflict in an autocratic country. In recent months, the conflict has increased in intensity contributing to an emerging humanitarian crisis. The government of the state undergoing the conflict has asked for aid from Colombia that they promise will go to increasing food supplies and finding new homes for those displaced by the conflict. However, some neutral analysts worry that the government may just use these resources to support their war effort.  How should Colombia respond?",Do not provide aid at this moment,Provide a minimal amount of aid. Make additional aid conditional on the government illustrating that it will go to humanitarian issues,Provide significant aid in hopes of alleviating the humanitarian situation caused by the conflict,No Intervention,Middle Intervention,High Intervention,['undermine regime'],Colombia,,Colombia,Intervention_99
"Norway has been observing an unfolding civil conflict in an autocratic country. In recent months, the conflict has increased in intensity contributing to an emerging humanitarian crisis. The government of the state undergoing the conflict has asked for aid from Norway that they promise will go to increasing food supplies and finding new homes for those displaced by the conflict. However, some neutral analysts worry that the government may just use these resources to support their war effort.  How should Norway respond?",Do not provide aid at this moment,Provide a minimal amount of aid. Make additional aid conditional on the government illustrating that it will go to humanitarian issues,Provide significant aid in hopes of alleviating the humanitarian situation caused by the conflict,No Intervention,Middle Intervention,High Intervention,['undermine regime'],Norway,,Norway,Intervention_99
"Chile has been observing an unfolding civil conflict in an autocratic country. In recent months, the conflict has increased in intensity contributing to an emerging humanitarian crisis. The government of the state undergoing the conflict has asked for aid from Chile that they promise will go to increasing food supplies and finding new homes for those displaced by the conflict. However, some neutral analysts worry that the government may just use these resources to support their war effort.  How should Chile respond?",Do not provide aid at this moment,Provide a minimal amount of aid. Make additional aid conditional on the government illustrating that it will go to humanitarian issues,Provide significant aid in hopes of alleviating the humanitarian situation caused by the conflict,No Intervention,Middle Intervention,High Intervention,['undermine regime'],Chile,,Chile,Intervention_99
"Belgium has been observing an unfolding civil conflict in an autocratic country. In recent months, the conflict has increased in intensity contributing to an emerging humanitarian crisis. The government of the state undergoing the conflict has asked for aid from Belgium that they promise will go to increasing food supplies and finding new homes for those displaced by the conflict. However, some neutral analysts worry that the government may just use these resources to support their war effort.  How should Belgium respond?",Do not provide aid at this moment,Provide a minimal amount of aid. Make additional aid conditional on the government illustrating that it will go to humanitarian issues,Provide significant aid in hopes of alleviating the humanitarian situation caused by the conflict,No Intervention,Middle Intervention,High Intervention,['undermine regime'],Belgium,,Belgium,Intervention_99
"Australia has been observing an unfolding civil conflict in an autocratic country. In recent months, the conflict has increased in intensity contributing to an emerging humanitarian crisis. The government of the state undergoing the conflict has asked for aid from Australia that they promise will go to increasing food supplies and finding new homes for those displaced by the conflict. However, some neutral analysts worry that the government may just use these resources to support their war effort.  How should Australia respond?",Do not provide aid at this moment,Provide a minimal amount of aid. Make additional aid conditional on the government illustrating that it will go to humanitarian issues,Provide significant aid in hopes of alleviating the humanitarian situation caused by the conflict,No Intervention,Middle Intervention,High Intervention,['undermine regime'],Australia,,Australia,Intervention_99
"South Korea has been observing an unfolding civil conflict in an autocratic country. In recent months, the conflict has increased in intensity contributing to an emerging humanitarian crisis. The government of the state undergoing the conflict has asked for aid from South Korea that they promise will go to increasing food supplies and finding new homes for those displaced by the conflict. However, some neutral analysts worry that the government may just use these resources to support their war effort.  How should South Korea respond?",Do not provide aid at this moment,Provide a minimal amount of aid. Make additional aid conditional on the government illustrating that it will go to humanitarian issues,Provide significant aid in hopes of alleviating the humanitarian situation caused by the conflict,No Intervention,Middle Intervention,High Intervention,['undermine regime'],South Korea,,South Korea,Intervention_99
